#########################################################################################################
# Fit coefficients on mass-radius relationships.
#
# Each mass-radius relationship is fitted by a function of the form :
#   log10(Rp/R_Earth) = a*log10(Mp/M_Earth) + exp(-d*(log10(Mp/M_Earth)+c)) + b
#
# Fits are performed only for cases where errcode=0
#
# x_core' : core to core+mantle mass fraction in the planet, i.e. the core mass fraction without taking into account H2O in hydrosphere or atmosphere
# x_H2O : total water mass fraction in the planet (taking into account the mass of H2O in the atmosphere)
# T_irr : irradiation temperature (in K)
# a,b,c,d : coefficients of the fits
# number : out of 20 masses, how many have errcode=0
# MAE : Mean Average Error (in %)
# max error : greatest error (in %) between one point and the fitted function
# loc : location of the point with the greatest error
#
# 2024 update:
# mass_low: lower limit in mass (units of M_e) on the validity range of the fit (lowest valid point)
# mass_up: upper limit in mass (units of M_e) on the validity range of the fit (upper valid point)
#
#########################################################################################################
#
#   x_core'    x_H2O     t_irr                a                b                d                c  number         MAE   max error     loc    mass_low     mass_up
   0.20000   0.20000   1100.00   0.196112206632   0.175584396023   2.891997872766   0.642090333952      15     0.21192     0.72407       7    0.674409   19.993784
   0.20000   0.30000   1100.00   0.191887141280   0.199993899091   2.800735351495   0.606608750182      14      0.1141     0.34247       8    0.859147   19.998684
   0.20000   0.40000   1100.00   0.188051749639   0.220957233843   2.709940963587   0.586273134806      13    0.080195     0.27123      11    1.094407   19.997617
   0.20000   0.50000   1100.00   0.179425974403   0.248124002722   2.805773873775   0.542395505257      13     0.10757     0.27392       9    1.095351   19.997870
   0.20000   0.60000   1100.00   0.178316376967   0.262950723190   2.697867400424   0.531573332817      12    0.076401     0.26164      12    1.394616   19.995207
   0.20000   0.70000   1100.00   0.172410589450   0.284267707238   2.737980676835   0.501116509321      12    0.086652     0.18614      10    1.395966   19.998228
   0.20000   0.80000   1100.00   0.172595058534   0.295437300681   2.606590487927   0.500220071088      11    0.074995     0.21553      13    1.777506   19.989967
   0.20000   0.90000   1100.00   0.165711533551   0.318455936384   2.714883381799   0.458722186730      11    0.078079     0.17486      13    1.778299   19.989358
   0.20000   1.00000   1100.00   0.164938883568   0.331150987790   2.615542309805   0.455646587805      10    0.070728     0.12927      14    2.263355   19.984045
   0.20000   0.10000   1200.00   0.185644639754   0.165942188064   3.506250178418   0.644834123552      15     0.40996     0.93162       6    0.529324   15.698949
   0.20000   0.20000   1200.00   0.184956159399   0.193258372049   3.253135905670   0.595182149923      15     0.28887     0.76632       7    0.674547   19.996858
   0.20000   0.30000   1200.00   0.177767152618   0.221700916715   3.205996964021   0.555660078665      13     0.16044     0.25802       8    0.859474   15.698431
   0.20000   0.40000   1200.00   0.178377675413   0.238571124747   3.025477173221   0.540026246458      13     0.12246     0.21979      16    1.094375   19.991695
   0.20000   0.50000   1200.00   0.169693371367   0.265592812947   3.147907234018   0.492550918417      13     0.13299     0.22518      17    1.095577   19.998017
   0.20000   0.60000   1200.00   0.169391079617   0.280139698213   3.009855144836   0.483086639428      12    0.098624     0.19724      17    1.394944   19.997037
   0.20000   0.70000   1200.00   0.166523066883   0.296887684256   2.930971548864   0.473780558717      11    0.061662     0.10358      15    1.776859   19.997170
   0.20000   0.80000   1200.00   0.160636774005   0.318239936034   3.042350695751   0.429719805558      11     0.05478     0.10822      18    1.777086   19.988336
   0.20000   0.90000   1200.00   0.152710058246   0.342283991700   3.186781840704   0.388558128361      11    0.052581      0.1104      18    1.777809   20.000374
   0.20000   1.00000   1200.00   0.148502483074   0.360870988436   3.222065012996   0.359797959275      10    0.041324     0.10152      18    2.263221   19.992737
   0.20000   0.10000   1300.00   0.180708318484   0.173679894593   3.818431342556   0.600315690251      15     0.41627      1.0668       6    0.529225   15.698362
   0.20000   0.20000   1300.00   0.181185642059   0.200526168814   3.515763837124   0.551165333257      15     0.29967     0.87127       7    0.674504   19.997806
   0.20000   0.30000   1300.00   0.177363820539   0.225601284516   3.392075837539   0.515401078498      14     0.14703     0.36111       8    0.859284   19.998100
   0.20000   0.40000   1300.00   0.175401110924   0.245394407552   3.257225761913   0.493824257576      13    0.074907     0.15886       9    1.094593   19.998305
   0.20000   0.50000   1300.00   0.174852661009   0.261181360444   3.084000609049   0.485146473356      12    0.024543    0.054473      12    1.393640   19.999621
   0.20000   0.60000   1300.00   0.166852409962   0.286627973367   3.248265346531   0.433040612161      12    0.038228     0.09628      10    1.394726   19.996859
   0.20000   0.70000   1300.00   0.165312360261   0.301706892957   3.139617058103   0.422897534023      11    0.027039    0.089919      18    1.776829   19.986955
   0.20000   0.80000   1300.00   0.160867709309   0.321136452402   3.223014108493   0.383325739760      11    0.023985    0.072133      18    1.777384   19.987671
   0.20000   0.90000   1300.00   0.155657736101   0.341225824403   3.287376696858   0.352018172697      11    0.033791    0.078547      16    1.778252   19.988689
   0.20000   1.00000   1300.00   0.159668611722   0.348771088271   3.132228049869   0.340770442180       9    0.021768    0.038725      12    2.263924   15.704422
   0.30000   0.10000    400.00   0.226906975164   0.094067692688   2.774927261553   1.051566266255      17     0.07836     0.26577       7    0.325955   15.699495
   0.30000   0.20000    400.00   0.217765024811   0.128018507250   2.783267397986   0.977423150612      16    0.045265     0.14966       6    0.528781   19.991443
   0.30000   0.30000    400.00   0.212442203827   0.152879500402   2.705782421433   0.944053487148      15    0.035449     0.10388       7    0.673889   19.998270
   0.30000   0.40000    400.00   0.204976173004   0.178481937058   2.821807208850   0.875932080161      15    0.052555     0.15237       7    0.674415   19.995474
   0.30000   0.50000    400.00   0.202130265229   0.196448409997   2.736118616554   0.858441722849      14    0.034768     0.11448      10    0.859007   19.996351
   0.30000   0.60000    400.00   0.197084836012   0.216550911456   2.807745472991   0.809922791844      14    0.037196     0.12065       8    0.859670   19.996732
   0.30000   0.70000    400.00   0.194221621762   0.232352339775   2.727520125379   0.801305433572      13    0.037193      0.1105      11    1.094290   19.998207
   0.30000   0.80000    400.00   0.189130108899   0.251663613406   2.843993163104   0.747937892614      13    0.040398     0.12201      11    1.095234   19.996401
   0.30000   0.90000    400.00   0.186645182403   0.266665391910   2.791935041902   0.735664369806      12    0.034944    0.076747      16    1.394655   19.984172
   0.30000   1.00000    400.00   0.183937966542   0.282211819712   2.797308944390   0.704831238292      12    0.035423    0.077723      12    1.394634   19.995371
   0.30000   0.10000    500.00   0.223832076710   0.099815583966   2.812579348048   0.963438123747      16    0.064041     0.15455       6    0.414997   15.701910
   0.30000   0.20000    500.00   0.213365857337   0.136225426072   2.892308187689   0.875065475261      16    0.054683     0.15426       7    0.528991   19.989859
   0.30000   0.30000    500.00   0.207508307362   0.162127842694   2.838780210643   0.833749108610      15    0.043005    0.087973      10    0.674201   19.995034
   0.30000   0.40000    500.00   0.202490454290   0.184722730925   2.812457621636   0.798017891988      14    0.031903    0.097964      10    0.858809   19.993710
   0.30000   0.50000    500.00   0.197129819539   0.206322365933   2.848591814714   0.754227114922      14    0.039759    0.068944      10    0.859296   19.997080
   0.30000   0.60000    500.00   0.192497537689   0.226107210771   2.874710853746   0.718380772173      13    0.036805     0.10999      11    1.094722   19.998546
   0.30000   0.70000    500.00   0.190023735645   0.242071411699   2.830226501101   0.696101024209      13     0.03266     0.06457      11    1.094997   19.996520
   0.30000   0.80000    500.00   0.185977638505   0.259617676334   2.843846507621   0.667517272657      12    0.022592    0.090853      12    1.394097   19.997721
   0.30000   0.90000    500.00   0.180931801714   0.278804914914   2.930493262250   0.625790039839      12    0.024417    0.067615      12    1.395081   19.997361
   0.30000   1.00000    500.00   0.178191514593   0.294789079370   2.935146663261   0.596784341119      11    0.015366    0.052898      11    1.776219   19.986601
   0.30000   0.10000    600.00   0.218248900243   0.108535542328   2.974269147400   0.874089659030      16     0.13318     0.29332       5    0.415326   15.701301
   0.30000   0.20000    600.00   0.209013065576   0.144058291744   3.005444870882   0.793415001015      16     0.10653     0.21753       7    0.529241   19.995449
   0.30000   0.30000    600.00   0.203108239564   0.170422592023   2.953392647165   0.749737621228      15    0.054193     0.12406       8    0.674191   19.993954
   0.30000   0.40000    600.00   0.199508806073   0.191469175078   2.878849036627   0.719561853778      14    0.049845     0.12528       8    0.859145   19.994851
   0.30000   0.50000    600.00   0.194928560065   0.212183872922   2.859558250679   0.688285957672      13    0.034525    0.095264       9    1.093947   19.996622
   0.30000   0.60000    600.00   0.189345512974   0.233241598607   2.903078515270   0.649961072898      13    0.034919    0.093755      11    1.094803   19.996012
   0.30000   0.70000    600.00   0.185496298930   0.251421722518   2.910332706140   0.620089726748      12    0.036451    0.077903      10    1.393856   19.981493
   0.30000   0.80000    600.00   0.182567392899   0.267962648222   2.903039358090   0.592653380728      12    0.025094    0.064332      12    1.395007   19.997115
   0.30000   0.90000    600.00   0.179692797042   0.283836865672   2.872815106698   0.573625442292      11    0.014743    0.035005      12    1.775649   19.986577
   0.30000   1.00000    600.00   0.174447425141   0.303895540040   2.991626784432   0.523284440141      11    0.027498    0.055804      19    1.776119   19.995690
   0.30000   0.10000    700.00   0.208480088638   0.122015429934   3.298394391240   0.781584873526      16     0.25145     0.67806       5    0.415383   15.704446
   0.30000   0.20000    700.00   0.208156517405   0.146996508280   2.961305525293   0.747577560684      14    0.054278     0.19481       7    0.673656   15.704976
   0.30000   0.30000    700.00   0.201170389575   0.175243338974   2.962230886965   0.695350039791      13    0.040294    0.078543      12    0.858448   15.702877
   0.30000   0.40000    700.00   0.193799254856   0.201895754024   3.061296427413   0.635729308662      14    0.065073     0.21037       8    0.859209   20.000478
   0.30000   0.50000    700.00   0.190588396587   0.220979473612   2.984743040000   0.613218902361      13    0.045399    0.090535      17    1.094262   19.998672
   0.30000   0.60000    700.00   0.183358486593   0.244577006076   3.081474266200   0.567773807620      13    0.037914     0.13596       9    1.095134   20.000133
   0.30000   0.70000    700.00   0.181400908256   0.260245751510   3.003281985680   0.551526443585      12    0.018996    0.042637      18    1.394764   19.995567
   0.30000   0.80000    700.00   0.176331064924   0.279892572338   3.061102636091   0.515060513218      12    0.028413    0.076387      10    1.395577   19.997101
   0.30000   0.90000    700.00   0.175381243308   0.293585269463   2.987848813670   0.499064965004      10    0.019426    0.068084      14    1.777058   15.706611
   0.30000   1.00000    700.00   0.170001495368   0.313791087970   3.080431846638   0.456804238681      11   0.0091298     0.02547      13    1.777114   19.984224
   0.30000   0.10000    800.00   0.208896161593   0.123548146543   3.266728490252   0.731435194543      15     0.18006     0.44407       6    0.528903   15.701185
   0.30000   0.20000    800.00   0.198057948657   0.161732047639   3.332810529198   0.646014048810      14     0.14339     0.41633       7    0.674309   15.699901
   0.30000   0.30000    800.00   0.195356343480   0.185598681736   3.215039867504   0.603365675127      14     0.10456     0.30656       8    0.859182   19.998282
   0.30000   0.40000    800.00   0.190331917382   0.208507634064   3.129815998459   0.575434160591      12    0.049451     0.12629       9    1.094217   15.703406
   0.30000   0.50000    800.00   0.183303747128   0.233769966363   3.268170121106   0.517186233563      13    0.078175     0.18309       9    1.094884   20.000755
   0.30000   0.60000    800.00   0.181782245474   0.249629335653   3.131781027287   0.505362960868      12    0.046799     0.10645      10    1.394476   19.997801
   0.30000   0.70000    800.00   0.174856932468   0.272594251368   3.270390492472   0.454849226052      12    0.047034     0.10491      10    1.394944   19.994700
   0.30000   0.80000    800.00   0.174133825705   0.286065209038   3.129917179558   0.448853516630      11    0.026432    0.059336      11    1.776801   19.989189
   0.30000   0.90000    800.00   0.167632653454   0.308142888739   3.296183948705   0.395656240149      11     0.03339    0.083458      11    1.776619   19.984215
   0.30000   1.00000    800.00   0.166198199166   0.322624081326   3.204169219259   0.382471214932      10    0.020986    0.036637      12    2.263259   19.993493
   0.30000   0.10000    900.00   0.210716312144   0.122429187324   3.082414579910   0.714351947782      15     0.15046     0.60347       6    0.529023   15.700236
   0.30000   0.20000    900.00   0.205894688415   0.153387143609   2.972288558276   0.646469257837      15    0.092435     0.48213       7    0.674218   19.999807
   0.30000   0.30000    900.00   0.201637847748   0.178389158875   2.895229177385   0.602693479652      14    0.055563     0.26106       8    0.859093   19.997109
   0.30000   0.40000    900.00   0.199770423047   0.196895122960   2.747146449998   0.584632037190      13    0.041749     0.14356      10    1.094509   19.999048
   0.30000   0.50000    900.00   0.191795147470   0.223005534369   2.830586495021   0.537242060998      13    0.074712     0.19523       9    1.094804   20.000747
   0.30000   0.60000    900.00   0.189708139156   0.239289171554   2.743413559484   0.520839044683      12    0.051247     0.13964      11    1.394057   19.990598
   0.30000   0.70000    900.00   0.187837158364   0.254730694338   2.697792392906   0.495717247172      12    0.071017     0.22419      11    1.394878   19.988612
   0.30000   0.80000    900.00   0.192669110039   0.259712049815   2.518695173787   0.494092259662      10    0.040212    0.062135      12    1.776643   15.699204
   0.30000   0.90000    900.00   0.186077601363   0.280900648269   2.557155013159   0.463925307251      11    0.076619     0.22885      12    1.777665   19.993337
   0.30000   1.00000    900.00   0.182469979160   0.298407158674   2.547246765998   0.443379403740      10     0.06749     0.14005      12    2.263017   19.994651
   0.30000   0.10000   1000.00   0.210489101077   0.123200981021   2.897321442256   0.719412455274      15     0.13571     0.37186      10    0.529135   15.703748
   0.30000   0.20000   1000.00   0.206720227295   0.152730846356   2.760098221003   0.658370559700      15     0.07464     0.22483      11    0.674585   19.993280
   0.30000   0.30000   1000.00   0.200244487254   0.180890808640   2.745198681631   0.609132289470      14     0.10709     0.28426      12    0.859293   19.998490
   0.30000   0.40000   1000.00   0.190764434069   0.210406297961   2.788071331856   0.570121540777      12    0.078586     0.18548      10    1.094469   15.705259
   0.30000   0.50000   1000.00   0.188281454168   0.228819017621   2.716234622615   0.545450489619      13    0.085296     0.23353       9    1.095231   20.000628
   0.30000   0.60000   1000.00   0.181400408106   0.252779310384   2.773746653295   0.508698831373      12    0.074556     0.16465      14    1.394482   19.991309
   0.30000   0.70000   1000.00   0.180653321985   0.266585884459   2.664018545105   0.498545466420      12     0.09019     0.25927      10    1.395353   19.996603
   0.30000   0.80000   1000.00   0.168880161150   0.297309668402   2.887595475526   0.442122281232      11    0.065965     0.15551      12    1.777244   19.998357
   0.30000   0.90000   1000.00   0.167252218916   0.311533723142   2.787477415140   0.434969275320      11    0.085701     0.21846      11    1.778598   19.982384
   0.30000   1.00000   1000.00   0.152935048527   0.346496229732   3.163234363868   0.354597787994      10    0.066465     0.15725      15    2.263132   19.988224
   0.30000   0.10000   1100.00   0.199378643829   0.138252746523   3.039004400469   0.704889566787      15     0.27691     0.77132       6    0.529091   15.699361
   0.30000   0.20000   1100.00   0.195314815592   0.169199822126   2.885119676760   0.648429719200      14     0.18325     0.62104       7    0.674322   15.699562
   0.30000   0.30000   1100.00   0.190692558441   0.195650936975   2.815482647795   0.609127052825      14     0.11083     0.33195       8    0.859147   19.993516
   0.30000   0.40000   1100.00   0.188616193104   0.214886534364   2.662549473223   0.597907118600      12    0.085865     0.29429      11    1.094427   15.701624
   0.30000   0.50000   1100.00   0.176390485173   0.247984772369   2.839683794342   0.543179046067      12    0.099824     0.23837       9    1.094964   15.700365
   0.30000   0.60000   1100.00   0.180708095453   0.256169098361   2.629642103172   0.542164246958      11     0.08292     0.24892      12    1.394817   15.702869
   0.30000   0.70000   1100.00   0.170877934969   0.283958724773   2.751038782096   0.502072552875      12    0.086018     0.22202      10    1.395805   19.997049
   0.30000   0.80000   1100.00   0.172107605486   0.294843288520   2.622994492103   0.497284993873      11    0.086127     0.21883      13    1.776906   19.997619
   0.30000   0.90000   1100.00   0.163826652031   0.320470297379   2.749064900984   0.455734298517      11    0.077013     0.20168      13    1.778305   19.988352
   0.30000   1.00000   1100.00   0.164938875466   0.331151000474   2.615542577981   0.455646541818      10    0.070728     0.12927      14    2.263355   19.984045
   0.30000   0.10000   1200.00   0.186680548747   0.156167012765   3.448361506544   0.657615798960      15     0.39479     0.85851       6    0.528986   15.701934
   0.30000   0.20000   1200.00   0.186488048042   0.184401681311   3.200391802543   0.604765904415      15     0.27583     0.70715       7    0.674506   19.998700
   0.30000   0.30000   1200.00   0.177441668194   0.216392993604   3.195745660537   0.561452697277      13     0.16426      0.2782       8    0.859229   15.699325
   0.30000   0.40000   1200.00   0.177675046588   0.234553321113   3.018165003352   0.545511361126      13      0.1303     0.25269       9    1.094643   19.993676
   0.30000   0.50000   1200.00   0.169293724187   0.262325119640   3.138535668908   0.496801536729      13     0.13678     0.24965      17    1.095448   19.992269
   0.30000   0.60000   1200.00   0.164146229195   0.283694526837   3.120317272253   0.473769856705      11    0.069111     0.12907      17    1.394834   15.707151
   0.30000   0.70000   1200.00   0.162318619485   0.301002323000   3.097237885272   0.447290200510      12     0.10573     0.18087      20    1.395627   19.998023
   0.30000   0.80000   1200.00   0.152452244956   0.327604461199   3.243082307378   0.409850111023      10    0.052344     0.11549      17    1.777305   15.694789
   0.30000   0.90000   1200.00   0.147299214336   0.348426296635   3.310425606028   0.377166161971      10    0.045699     0.10647      17    1.778153   15.709593
   0.30000   1.00000   1200.00   0.148502385441   0.360871131141   3.222068909918   0.359797437507      10    0.041324     0.10152      18    2.263221   19.992737
   0.30000   0.10000   1300.00   0.181977590524   0.163952919944   3.759793979274   0.612237435038      15       0.416      1.0038       6    0.529033   15.701111
   0.30000   0.20000   1300.00   0.181938060096   0.192744215630   3.473900900784   0.560030163942      15     0.26946     0.76942       7    0.674373   19.999181
   0.30000   0.30000   1300.00   0.176911987919   0.220392542922   3.387844618360   0.520440065852      14     0.14382     0.36694       8    0.859154   19.991843
   0.30000   0.40000   1300.00   0.175073237658   0.240977492296   3.235277788182   0.500905921647      13    0.065806     0.18985       9    1.094516   19.996625
   0.30000   0.50000   1300.00   0.167395456684   0.267836999564   3.349676880053   0.453876323620      13    0.076968     0.20231       9    1.094905   19.997429
   0.30000   0.60000   1300.00   0.165582647374   0.284996732198   3.249017879708   0.436813621001      12    0.034222     0.10084      10    1.394860   19.998789
   0.30000   0.70000   1300.00   0.160678069381   0.306142508969   3.303664756230   0.402477764204      12    0.042598     0.10985      10    1.395711   19.999896
   0.30000   0.80000   1300.00   0.159575966432   0.321616318565   3.256869330347   0.380974277404      11    0.025116    0.088678      18    1.777245   19.996055
   0.30000   0.90000   1300.00   0.157946886370   0.337346531503   3.222076033959   0.358885660441      10    0.034048    0.078099      11    1.778329   15.702236
   0.30000   1.00000   1300.00   0.159668788153   0.348770848043   3.132224074682   0.340770845680       9    0.021769    0.038725      12    2.263924   15.704419
   0.40000   0.10000    400.00   0.226621838083   0.085794805380   2.774771708858   1.057679572768      16    0.072937     0.19053       4    0.325881   12.320724
   0.40000   0.20000    400.00   0.215975289028   0.123298265236   2.855844679750   0.968842336883      16    0.071353     0.17197       8    0.415450   15.703919
   0.40000   0.30000    400.00   0.209095800261   0.151377881679   2.843931298248   0.919876351301      16    0.071118     0.22276       6    0.529126   19.993886
   0.40000   0.40000    400.00   0.204394290431   0.174381538548   2.822206499064   0.879124258237      15    0.049191      0.1467       7    0.674120   19.995586
   0.40000   0.50000    400.00   0.201556258234   0.193053510825   2.724740539299   0.864020233287      14    0.048757     0.11782       8    0.858701   19.997296
   0.40000   0.60000    400.00   0.195043468250   0.215957488612   2.847550136273   0.806669568113      14    0.041453     0.14341       8    0.859540   19.996523
   0.40000   0.70000    400.00   0.193424948312   0.231132247921   2.739576328914   0.801085222544      13    0.030691    0.095986      11    1.094468   19.995802
   0.40000   0.80000    400.00   0.189696332939   0.249396390625   2.812752635828   0.754220072486      13    0.041026     0.12619      11    1.095354   20.001123
   0.40000   0.90000    400.00   0.187200944182   0.265065797775   2.768100858937   0.739566188876      12    0.027509    0.065762      14    1.394683   19.987383
   0.40000   1.00000    400.00   0.183937966908   0.282211819153   2.797308934483   0.704831239898      12    0.035423    0.077723      12    1.394634   19.995371
   0.40000   0.10000    500.00   0.223175471153   0.091907756374   2.822157082039   0.969440303185      15    0.060787     0.11629       8    0.415006   12.321777
   0.40000   0.20000    500.00   0.212784014387   0.129790665452   2.890788807805   0.881895161231      15    0.067642      0.1472       7    0.528833   15.701044
   0.40000   0.30000    500.00   0.207083707339   0.156812752461   2.839319467764   0.838112203227      15    0.054858     0.12637       7    0.673929   19.997155
   0.40000   0.40000    500.00   0.202405615912   0.179823153977   2.795072308915   0.803443755223      14    0.056074     0.11701      10    0.858625   19.993571
   0.40000   0.50000    500.00   0.196117127117   0.203870279714   2.870281969133   0.753455081821      14    0.028577    0.066372       9    0.859057   19.986408
   0.40000   0.60000    500.00   0.192610354466   0.222783487249   2.850723104749   0.724071446801      13    0.046968     0.10273      11    1.094530   19.994027
   0.40000   0.70000    500.00   0.188615754656   0.241625003769   2.863000139925   0.692538548943      13    0.029006    0.081229      19    1.095142   19.995967
   0.40000   0.80000    500.00   0.185604814787   0.259051034851   2.876386838209   0.661025580679      12    0.026104    0.057536      18    1.394035   19.997471
   0.40000   0.90000    500.00   0.180546044452   0.278600351822   2.936396135762   0.625840026843      12    0.020709    0.045081      14    1.395298   19.996228
   0.40000   1.00000    500.00   0.178191514590   0.294789079375   2.935146663358   0.596784341103      11    0.015366    0.052898      11    1.776219   19.986601
   0.40000   0.10000    600.00   0.218076412622   0.100124132632   2.971622235678   0.881643228541      16     0.11811     0.25021       6    0.415182   15.699176
   0.40000   0.20000    600.00   0.208410798406   0.137443386122   2.998991565696   0.800093318674      15    0.093696     0.18452       6    0.529409   15.702518
   0.40000   0.30000    600.00   0.203810203280   0.163706648035   2.920363598764   0.757633338258      15     0.06813     0.15927       8    0.674450   19.993703
   0.40000   0.40000    600.00   0.197731003215   0.189001124449   2.923542355765   0.717062866823      14    0.040732     0.14317       8    0.858939   19.991345
   0.40000   0.50000    600.00   0.195064898708   0.208023779051   2.831377731257   0.696225426844      13    0.028373    0.089987       9    1.093708   19.999186
   0.40000   0.60000    600.00   0.189265715981   0.230403942305   2.902366661814   0.651087436473      13    0.038735     0.10364       9    1.094558   19.997968
   0.40000   0.70000    600.00   0.187019935213   0.247034096398   2.844007839229   0.632255811929      12    0.033518    0.072089      10    1.394445   19.999942
   0.40000   0.80000    600.00   0.180022125227   0.270007200819   2.987134767995   0.580622855183      11    0.023124    0.059992      10    1.395168   15.693751
   0.40000   0.90000    600.00   0.179738376947   0.283043826482   2.865563958904   0.575579802785      11    0.023571    0.065093      12    1.776438   19.987039
   0.40000   1.00000    600.00   0.174447425175   0.303895539985   2.991626784463   0.523284440122      11    0.027498    0.055804      19    1.776119   19.995690
   0.40000   0.10000    700.00   0.208766468994   0.113057113990   3.282651860082   0.789698488871      16      0.2373      0.6932       5    0.415432   15.699329
   0.40000   0.20000    700.00   0.207295894655   0.140809396799   2.964580530406   0.753150231621      14      0.0573     0.13948       7    0.673776   15.699209
   0.40000   0.30000    700.00   0.196213257338   0.175883013864   3.157757955827   0.670058888109      15     0.11954     0.35629       7    0.674673   19.989684
   0.40000   0.40000    700.00   0.192102074418   0.199122827102   3.086631631800   0.637767968639      14    0.055472     0.18211       8    0.859228   19.999808
   0.40000   0.50000    700.00   0.189479384840   0.218298509915   2.989278514247   0.616686800755      13    0.035637    0.082639       9    1.093956   19.999481
   0.40000   0.60000    700.00   0.184076655983   0.240519297445   3.046814592381   0.573712892865      13    0.047597     0.14558       9    1.094910   19.997278
   0.40000   0.70000    700.00   0.181817352804   0.257250298822   2.974675300832   0.556731313391      12    0.025773     0.07887      13    1.394698   19.995523
   0.40000   0.80000    700.00   0.176566744107   0.278066520029   3.052648507858   0.516329810544      12    0.027622    0.069464      10    1.395406   19.983236
   0.40000   0.90000    700.00   0.174098488541   0.294636809975   3.025623565759   0.494086944003      11    0.022218    0.060112      14    1.776708   19.986757
   0.40000   1.00000    700.00   0.170001495369   0.313791087969   3.080431846818   0.456804238623      11   0.0091298     0.02547      13    1.777114   19.984224
   0.40000   0.10000    800.00   0.203855990290   0.120749941298   3.458984446779   0.719245671307      16     0.25007     0.44106       6    0.415659   15.702313
   0.40000   0.20000    800.00   0.201544191574   0.150815425948   3.220511397311   0.662393085168      15     0.13192     0.37214       7    0.673903   19.999506
   0.40000   0.30000    800.00   0.193804329480   0.181264477685   3.222266106649   0.608981163875      13     0.10092     0.24162       8    0.858738   15.705619
   0.40000   0.40000    800.00   0.190203955581   0.204103004042   3.132171128454   0.578275990323      13     0.05249     0.12541       9    1.093778   19.993866
   0.40000   0.50000    800.00   0.183541890554   0.229644101700   3.254923858899   0.521296983542      13    0.067771     0.18352       9    1.094544   19.999254
   0.40000   0.60000    800.00   0.179830073832   0.248910351777   3.149503461034   0.508184514771      11    0.043107     0.10804      10    1.394561   15.699304
   0.40000   0.70000    800.00   0.174163583617   0.271157907086   3.272260614993   0.457475190251      12     0.04699     0.13725      10    1.394284   19.986004
   0.40000   0.80000    800.00   0.172436151309   0.287056499872   3.190376904188   0.440905036919      11    0.015298     0.05116      11    1.776911   19.984942
   0.40000   0.90000    800.00   0.166990761816   0.308277347615   3.313471085624   0.394301072969      11    0.028415     0.06652      11    1.777335   19.985970
   0.40000   1.00000    800.00   0.166198197782   0.322624083438   3.204169253654   0.382471210489      10    0.020986    0.036637      12    2.263259   19.993493
   0.40000   0.10000    900.00   0.212862827911   0.111295822589   3.017524352234   0.727275801494      15     0.11625     0.47025       6    0.528967   15.700285
   0.40000   0.20000    900.00   0.205087465711   0.147084552519   2.970792789245   0.653401112271      14    0.075468     0.39689       7    0.674194   15.699710
   0.40000   0.30000    900.00   0.200688196767   0.173569515997   2.896442889120   0.607715227322      14    0.058165     0.25832       8    0.858931   19.993530
   0.40000   0.40000    900.00   0.199347361474   0.192533527070   2.739842696545   0.589584834715      13    0.047906     0.11275      10    1.094032   19.994827
   0.40000   0.50000    900.00   0.192058070217   0.218651454022   2.814619195072   0.541216938952      13     0.06826     0.20918      10    1.094725   19.992010
   0.40000   0.60000    900.00   0.190465614097   0.234975598550   2.708661959561   0.527873028119      12    0.052202     0.12862      11    1.394301   19.998414
   0.40000   0.70000    900.00   0.187211573229   0.253098638190   2.694201014343   0.498341649973      12    0.063542     0.21852      11    1.395660   19.995044
   0.40000   0.80000    900.00   0.186433438253   0.267146168177   2.614975461627   0.485246107067      11    0.051519     0.11459      14    1.776243   19.999546
   0.40000   0.90000    900.00   0.183775548344   0.283869923225   2.606312100997   0.457857044669      11    0.068362     0.20217      12    1.778353   19.985379
   0.40000   1.00000    900.00   0.182469887467   0.298407307748   2.547248963913   0.443379071063      10     0.06749     0.14006      12    2.263017   19.994651
   0.40000   0.10000   1000.00   0.211984419717   0.112795352868   2.860681843955   0.729136431785      15     0.12933      0.4327      10    0.528999   15.700223
   0.40000   0.20000   1000.00   0.206547992316   0.145875756337   2.762874450413   0.662312163731      15    0.075639       0.219      11    0.674216   19.995976
   0.40000   0.30000   1000.00   0.198838158014   0.176988476533   2.775323725305   0.609069333992      14     0.11879      0.3107      12    0.858996   19.997574
   0.40000   0.40000   1000.00   0.191405700171   0.204539689345   2.760014285709   0.576900254685      12    0.080844     0.19031      10    1.094224   15.701410
   0.40000   0.50000   1000.00   0.187820546291   0.225608897006   2.717891025366   0.547278410357      13    0.097101     0.24109       9    1.094864   19.998325
   0.40000   0.60000   1000.00   0.180863656828   0.250227261947   2.764217898233   0.512781671377      12    0.079504     0.18132      14    1.394288   19.998275
   0.40000   0.70000   1000.00   0.180406219370   0.264682835196   2.666067604573   0.499077107529      12     0.10659     0.30362      10    1.395116   19.998892
   0.40000   0.80000   1000.00   0.166870733617   0.298707460519   2.936551168296   0.436333432298      11    0.056591     0.12988      14    1.776681   19.991896
   0.40000   0.90000   1000.00   0.168155770659   0.309744018570   2.774558199729   0.436187238325      11    0.089172      0.2372      11    1.778177   19.998412
   0.40000   1.00000   1000.00   0.152935062521   0.346496208913   3.163233874230   0.354597852225      10    0.066465     0.15725      15    2.263132   19.988224
   0.40000   0.10000   1100.00   0.202633723201   0.125606341692   2.945119427643   0.720782425809      15     0.23002     0.73169       6    0.528801   15.699502
